account_id,client_name,advisor_name,region,segment,account_type,asset_class,allocation_pct,market_value
A00051,Michael Reyes,Warren Tsai,West,Mass Affluent,Traditional IRA,US Equity,0.4793,27733.42
A00051,Michael Reyes,Warren Tsai,West,Mass Affluent,Traditional IRA,International Equity,0.1206,6980.52
A00051,Michael Reyes,Warren Tsai,West,Mass Affluent,Traditional IRA,Fixed Income,0.3081,17830.88
A00051,Michael Reyes,Warren Tsai,West,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0822,4759.37
A00051,Michael Reyes,Warren Tsai,West,Mass Affluent,Traditional IRA,Alternatives,0.0097,563.36
A00052,James Underhill,Warren Tsai,West,Mass Affluent,Trust,US Equity,0.4454,54765.25
A00052,James Underhill,Warren Tsai,West,Mass Affluent,Trust,International Equity,0.1882,23145.53
A00052,James Underhill,Warren Tsai,West,Mass Affluent,Trust,Fixed Income,0.2765,33992.09
A00052,James Underhill,Warren Tsai,West,Mass Affluent,Trust,Cash & Equivalents,0.0582,7158.23
A00052,James Underhill,Warren Tsai,West,Mass Affluent,Trust,Alternatives,0.0317,3892.73
A00053,William Tavares,Warren Tsai,West,Mass Affluent,Taxable Brokerage,US Equity,0.4921,108553.36
A00053,William Tavares,Warren Tsai,West,Mass Affluent,Taxable Brokerage,International Equity,0.1541,33984.63
A00053,William Tavares,Warren Tsai,West,Mass Affluent,Taxable Brokerage,Fixed Income,0.2393,52773.59
A00053,William Tavares,Warren Tsai,West,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.0872,19232.49
A00053,William Tavares,Warren Tsai,West,Mass Affluent,Taxable Brokerage,Alternatives,0.0274,6035.05
A00054,Steven Mbeki,Aisha Bello,Northeast,High Net Worth,Trust,US Equity,0.3906,416129.05
A00054,Steven Mbeki,Aisha Bello,Northeast,High Net Worth,Trust,International Equity,0.2097,223413.22
A00054,Steven Mbeki,Aisha Bello,Northeast,High Net Worth,Trust,Fixed Income,0.2483,264548.61
A00054,Steven Mbeki,Aisha Bello,Northeast,High Net Worth,Trust,Cash & Equivalents,0.0597,63589.98
A00054,Steven Mbeki,Aisha Bello,Northeast,High Net Worth,Trust,Alternatives,0.0918,97793.17
A00055,Steven Mbeki,Aisha Bello,Northeast,High Net Worth,401(k) Rollover,US Equity,0.3897,388481.47
A00055,Steven Mbeki,Aisha Bello,Northeast,High Net Worth,401(k) Rollover,International Equity,0.1577,157211.09
A00055,Steven Mbeki,Aisha Bello,Northeast,High Net Worth,401(k) Rollover,Fixed Income,0.2905,289555.8
A00055,Steven Mbeki,Aisha Bello,Northeast,High Net Worth,401(k) Rollover,Cash & Equivalents,0.0385,38418.48
A00055,Steven Mbeki,Aisha Bello,Northeast,High Net Worth,401(k) Rollover,Alternatives,0.1235,123087.38
A00056,Deborah Vasquez,Priya Raghunathan,Midwest,High Net Worth,Taxable Brokerage,US Equity,0.4177,291235.84
A00056,Deborah Vasquez,Priya Raghunathan,Midwest,High Net Worth,Taxable Brokerage,International Equity,0.1358,94695.94
A00056,Deborah Vasquez,Priya Raghunathan,Midwest,High Net Worth,Taxable Brokerage,Fixed Income,0.2286,159411.2
A00056,Deborah Vasquez,Priya Raghunathan,Midwest,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0866,60374.76
A00056,Deborah Vasquez,Priya Raghunathan,Midwest,High Net Worth,Taxable Brokerage,Alternatives,0.1313,91516.47
A00057,Deborah Vasquez,Priya Raghunathan,Midwest,High Net Worth,Trust,US Equity,0.4316,444221.77
A00057,Deborah Vasquez,Priya Raghunathan,Midwest,High Net Worth,Trust,International Equity,0.1702,175213.43
A00057,Deborah Vasquez,Priya Raghunathan,Midwest,High Net Worth,Trust,Fixed Income,0.2708,278695.55
A00057,Deborah Vasquez,Priya Raghunathan,Midwest,High Net Worth,Trust,Cash & Equivalents,0.0557,57330.5
A00057,Deborah Vasquez,Priya Raghunathan,Midwest,High Net Worth,Trust,Alternatives,0.0716,73727.02
A00058,Rebecca Grimaldi,Warren Tsai,West,High Net Worth,Roth IRA,US Equity,0.4744,566537.84
A00058,Rebecca Grimaldi,Warren Tsai,West,High Net Worth,Roth IRA,International Equity,0.1961,234196.82
A00058,Rebecca Grimaldi,Warren Tsai,West,High Net Worth,Roth IRA,Fixed Income,0.2196,262236.29
A00058,Rebecca Grimaldi,Warren Tsai,West,High Net Worth,Roth IRA,Cash & Equivalents,0.0819,97764.63
A00058,Rebecca Grimaldi,Warren Tsai,West,High Net Worth,Roth IRA,Alternatives,0.0279,33368.51
A00059,Rebecca Grimaldi,Warren Tsai,West,High Net Worth,Traditional IRA,US Equity,0.4173,612284.95
A00059,Rebecca Grimaldi,Warren Tsai,West,High Net Worth,Traditional IRA,International Equity,0.1223,179419.41
A00059,Rebecca Grimaldi,Warren Tsai,West,High Net Worth,Traditional IRA,Fixed Income,0.2364,346934.26
A00059,Rebecca Grimaldi,Warren Tsai,West,High Net Worth,Traditional IRA,Cash & Equivalents,0.0651,95519.69
A00059,Rebecca Grimaldi,Warren Tsai,West,High Net Worth,Traditional IRA,Alternatives,0.1589,233214.9
A00060,Andrew Lindqvist,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,US Equity,0.4769,38848.37
A00060,Andrew Lindqvist,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,International Equity,0.1743,14196.62
A00060,Andrew Lindqvist,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,Fixed Income,0.2194,17875.41
A00060,Andrew Lindqvist,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0758,6173.06
A00060,Andrew Lindqvist,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,Alternatives,0.0536,4367.97
A00061,Andrew Lindqvist,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,US Equity,0.5052,87411.29
A00061,Andrew Lindqvist,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,International Equity,0.1184,20482.35
A00061,Andrew Lindqvist,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,Fixed Income,0.2734,47308.27
A00061,Andrew Lindqvist,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0696,12044.32
A00061,Andrew Lindqvist,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,Alternatives,0.0334,5782.26
A00062,Matthew Vasquez,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,US Equity,0.481,1912839.72
A00062,Matthew Vasquez,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,International Equity,0.1859,739493.43
A00062,Matthew Vasquez,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,Fixed Income,0.2471,982669.26
A00062,Matthew Vasquez,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0194,77113.32
A00062,Matthew Vasquez,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,Alternatives,0.0666,264865.19
A00063,Andrew Underhill,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,US Equity,0.4073,39126.73
A00063,Andrew Underhill,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,International Equity,0.1378,13241.42
A00063,Andrew Underhill,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,Fixed Income,0.3448,33122.77
A00063,Andrew Underhill,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.0736,7074.68
A00063,Andrew Underhill,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,Alternatives,0.0364,3500.62
A00064,Jeffrey Reyes,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,US Equity,0.5149,114483.42
A00064,Jeffrey Reyes,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,International Equity,0.1355,30133.7
A00064,Jeffrey Reyes,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,Fixed Income,0.2746,61046.97
A00064,Jeffrey Reyes,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.0642,14277.83
A00064,Jeffrey Reyes,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,Alternatives,0.0108,2396.63
A00065,Jeffrey Reyes,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,US Equity,0.4873,85322.42
A00065,Jeffrey Reyes,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,International Equity,0.1472,25778.64
A00065,Jeffrey Reyes,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Fixed Income,0.2724,47707.06
A00065,Jeffrey Reyes,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0832,14565.6
A00065,Jeffrey Reyes,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Alternatives,0.0099,1731.49
A00067,Nancy Sandoval,Tomas Herrera,Northeast,Ultra High Net Worth,401(k) Rollover,US Equity,0.3363,1320909.33
A00067,Nancy Sandoval,Tomas Herrera,Northeast,Ultra High Net Worth,401(k) Rollover,International Equity,0.2337,918026.83
A00067,Nancy Sandoval,Tomas Herrera,Northeast,Ultra High Net Worth,401(k) Rollover,Fixed Income,0.1722,676324.41
A00067,Nancy Sandoval,Tomas Herrera,Northeast,Ultra High Net Worth,401(k) Rollover,Cash & Equivalents,0.0975,382919.63
A00067,Nancy Sandoval,Tomas Herrera,Northeast,Ultra High Net Worth,401(k) Rollover,Alternatives,0.1604,630154.07
A00068,Nancy Sandoval,Tomas Herrera,Northeast,Ultra High Net Worth,Trust,US Equity,0.3744,1155317.74
A00068,Nancy Sandoval,Tomas Herrera,Northeast,Ultra High Net Worth,Trust,International Equity,0.1957,603733.88
A00068,Nancy Sandoval,Tomas Herrera,Northeast,Ultra High Net Worth,Trust,Fixed Income,0.1722,531459.81
A00068,Nancy Sandoval,Tomas Herrera,Northeast,Ultra High Net Worth,Trust,Cash & Equivalents,0.0593,183059.35
A00068,Nancy Sandoval,Tomas Herrera,Northeast,Ultra High Net Worth,Trust,Alternatives,0.1983,611944.61
A00069,Michael Nguyen,Tomas Herrera,Northeast,Mass Affluent,Roth IRA,US Equity,0.445,141585.3
A00069,Michael Nguyen,Tomas Herrera,Northeast,Mass Affluent,Roth IRA,International Equity,0.1582,50344.16
A00069,Michael Nguyen,Tomas Herrera,Northeast,Mass Affluent,Roth IRA,Fixed Income,0.27,85928.54
A00069,Michael Nguyen,Tomas Herrera,Northeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.1055,33562.4
A00069,Michael Nguyen,Tomas Herrera,Northeast,Mass Affluent,Roth IRA,Alternatives,0.0213,6783.92
A00070,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,US Equity,0.4283,52503.58
A00070,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,International Equity,0.1932,23684.96
A00070,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,Fixed Income,0.2454,30074.04
A00070,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0858,10518.41
A00070,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,Alternatives,0.0473,5792.63
A00071,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Traditional IRA,US Equity,0.4183,30574.82
A00071,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Traditional IRA,International Equity,0.1245,9100.62
A00071,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Traditional IRA,Fixed Income,0.2955,21604.22
A00071,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.1219,8914.28
A00071,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Traditional IRA,Alternatives,0.0398,2907.67
A00072,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Trust,US Equity,0.4114,16269.11
A00072,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Trust,International Equity,0.1796,7101.21
A00072,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Trust,Fixed Income,0.2977,11773.59
A00072,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Trust,Cash & Equivalents,0.0879,3476.79
A00072,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Trust,Alternatives,0.0233,923.11
A00073,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,US Equity,0.4656,74215.53
A00073,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,International Equity,0.1436,22881.83
A00073,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,Fixed Income,0.2973,47385.8
A00073,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.0464,7402.18
A00073,Robert Mbeki,Elise Fontaine,Southeast,Mass Affluent,Taxable Brokerage,Alternatives,0.0471,7510.83
A00074,Patricia Fairbanks,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,US Equity,0.4156,71353.38
A00074,Patricia Fairbanks,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,International Equity,0.1694,29085.2
A00074,Patricia Fairbanks,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,Fixed Income,0.2516,43193.54
A00074,Patricia Fairbanks,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0675,11590.64
A00074,Patricia Fairbanks,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,Alternatives,0.0959,16456.74
A00075,Timothy Emmerich,Warren Tsai,West,High Net Worth,401(k) Rollover,US Equity,0.3952,1048516.39
A00075,Timothy Emmerich,Warren Tsai,West,High Net Worth,401(k) Rollover,International Equity,0.1476,391640.76
A00075,Timothy Emmerich,Warren Tsai,West,High Net Worth,401(k) Rollover,Fixed Income,0.3037,805665.88
A00075,Timothy Emmerich,Warren Tsai,West,High Net Worth,401(k) Rollover,Cash & Equivalents,0.0615,163246.21
A00075,Timothy Emmerich,Warren Tsai,West,High Net Worth,401(k) Rollover,Alternatives,0.0919,243879.43
A00076,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Taxable Brokerage,US Equity,0.4027,4919570.05
A00076,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Taxable Brokerage,International Equity,0.2041,2493159.33
A00076,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Taxable Brokerage,Fixed Income,0.1651,2016596.83
A00076,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0259,315981.52
A00076,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Taxable Brokerage,Alternatives,0.2023,2470934.26
A00078,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Trust,US Equity,0.4044,647622.67
A00078,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Trust,International Equity,0.2001,320358.65
A00078,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Trust,Fixed Income,0.1914,306489.32
A00078,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Trust,Cash & Equivalents,0.0198,31716.46
A00078,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Trust,Alternatives,0.1843,295094.61
A00079,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Roth IRA,US Equity,0.3865,1987014.78
A00079,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Roth IRA,International Equity,0.1814,932464.18
A00079,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Roth IRA,Fixed Income,0.2588,1330445.79
A00079,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Roth IRA,Cash & Equivalents,0.014,72043.41
A00079,Melissa Okonkwo,Rowan Blackwell,Southeast,Ultra High Net Worth,Roth IRA,Alternatives,0.1594,819371.29
A00080,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,401(k) Rollover,US Equity,0.3109,607058.04
A00080,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,401(k) Rollover,International Equity,0.2335,455889.48
A00080,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,401(k) Rollover,Fixed Income,0.2264,442048.52
A00080,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,401(k) Rollover,Cash & Equivalents,0.0394,76850.6
A00080,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,401(k) Rollover,Alternatives,0.1899,370715.14
A00081,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,Trust,US Equity,0.3915,1334139.4
A00081,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,Trust,International Equity,0.1984,676134.21
A00081,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,Trust,Fixed Income,0.1578,537617.75
A00081,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,Trust,Cash & Equivalents,0.0502,171237.51
A00081,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,Trust,Alternatives,0.2021,688685.28
A00082,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,Roth IRA,US Equity,0.3288,2833785.15
A00082,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,Roth IRA,International Equity,0.2527,2177583.82
A00082,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,Roth IRA,Fixed Income,0.179,1543076.56
A00082,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,Roth IRA,Cash & Equivalents,0.0564,486159.26
A00082,Jason Ashford,Dana Whitfield,Midwest,Ultra High Net Worth,Roth IRA,Alternatives,0.1831,1577807.18
A00083,Kenneth Reyes,Grant Sheffield,Northeast,High Net Worth,Taxable Brokerage,US Equity,0.4752,406740.16
A00083,Kenneth Reyes,Grant Sheffield,Northeast,High Net Worth,Taxable Brokerage,International Equity,0.1366,116898.09
A00083,Kenneth Reyes,Grant Sheffield,Northeast,High Net Worth,Taxable Brokerage,Fixed Income,0.2359,201873.43
A00083,Kenneth Reyes,Grant Sheffield,Northeast,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0702,60060.27
A00083,Kenneth Reyes,Grant Sheffield,Northeast,High Net Worth,Taxable Brokerage,Alternatives,0.0822,70347.4
A00084,Kenneth Reyes,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,US Equity,0.4396,295052.76
A00084,Kenneth Reyes,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,International Equity,0.2012,135051.5
A00084,Kenneth Reyes,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Fixed Income,0.2352,157867.26
A00084,Kenneth Reyes,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Cash & Equivalents,0.0223,14990.55
A00084,Kenneth Reyes,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Alternatives,0.1016,68183.48
A00085,Joshua Quinlan,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,US Equity,0.4064,35159.49
A00085,Joshua Quinlan,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,International Equity,0.1885,16310.28
A00085,Joshua Quinlan,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,Fixed Income,0.2671,23105.97
A00085,Joshua Quinlan,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.1283,11095.47
A00085,Joshua Quinlan,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,Alternatives,0.0097,837.04
A00086,Joshua Quinlan,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,US Equity,0.4327,57783.16
A00086,Joshua Quinlan,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,International Equity,0.2214,29560.93
A00086,Joshua Quinlan,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,Fixed Income,0.2503,33430.93
A00086,Joshua Quinlan,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,Cash & Equivalents,0.0864,11539.66
A00086,Joshua Quinlan,Dana Whitfield,Midwest,Mass Affluent,Roth IRA,Alternatives,0.0092,1222.72
A00087,Sandra Dunmore,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,US Equity,0.4755,30138.44
A00087,Sandra Dunmore,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,International Equity,0.1658,10505.96
A00087,Sandra Dunmore,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,Fixed Income,0.244,15466.28
A00087,Sandra Dunmore,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0699,4430.86
A00087,Sandra Dunmore,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,Alternatives,0.0447,2834.9
A00088,Sandra Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,US Equity,0.4871,51112.37
A00088,Sandra Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,International Equity,0.181,18996.07
A00088,Sandra Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,Fixed Income,0.2937,30820.22
A00088,Sandra Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.0272,2857.94
A00088,Sandra Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,Alternatives,0.0109,1143.75
A00089,Andrew Nakamura,Warren Tsai,West,High Net Worth,Roth IRA,US Equity,0.3906,681970.2
A00089,Andrew Nakamura,Warren Tsai,West,High Net Worth,Roth IRA,International Equity,0.2178,380294.64
A00089,Andrew Nakamura,Warren Tsai,West,High Net Worth,Roth IRA,Fixed Income,0.2434,425025.51
A00089,Andrew Nakamura,Warren Tsai,West,High Net Worth,Roth IRA,Cash & Equivalents,0.0193,33631.94
A00089,Andrew Nakamura,Warren Tsai,West,High Net Worth,Roth IRA,Alternatives,0.129,225231.73
A00090,Andrew Nakamura,Warren Tsai,West,High Net Worth,401(k) Rollover,US Equity,0.4586,437553.23
A00090,Andrew Nakamura,Warren Tsai,West,High Net Worth,401(k) Rollover,International Equity,0.211,201287.64
A00090,Andrew Nakamura,Warren Tsai,West,High Net Worth,401(k) Rollover,Fixed Income,0.1962,187177.9
