month,account_id,client_id,client_name,advisor_name,region,segment,account_type,account_open_date,beginning_value,contributions,withdrawals,net_flow,market_gain_loss,ending_value,account_return,benchmark_return,is_closed
2026-03-01,A00006,C0003,Ronald Vance,Marcus Ellery,Midwest,High Net Worth,Trust,2016-05-16,794267.06,0.0,0.0,0.0,-11085.69,783181.37,-0.013957,-0.006,0
2026-04-01,A00006,C0003,Ronald Vance,Marcus Ellery,Midwest,High Net Worth,Trust,2016-05-16,783181.37,0.0,0.0,0.0,21425.71,804607.08,0.027357,0.024,0
2026-05-01,A00006,C0003,Ronald Vance,Marcus Ellery,Midwest,High Net Worth,Trust,2016-05-16,804607.08,0.0,0.0,0.0,17821.7,822428.78,0.02215,0.016,0
2026-06-01,A00006,C0003,Ronald Vance,Marcus Ellery,Midwest,High Net Worth,Trust,2016-05-16,822428.78,0.0,0.0,0.0,5386.3,827815.08,0.006549,0.008,0
2026-07-01,A00006,C0003,Ronald Vance,Marcus Ellery,Midwest,High Net Worth,Trust,2016-05-16,827815.08,0.0,0.0,0.0,19078.97,846894.05,0.023047,0.03,0
2026-08-01,A00006,C0003,Ronald Vance,Marcus Ellery,Midwest,High Net Worth,Trust,2016-05-16,846894.05,5089.51,0.0,5089.51,13960.17,865943.73,0.016484,0.013,0
2024-09-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,124815.35,0.0,0.0,0.0,3897.62,128712.97,0.031227,0.021,0
2024-10-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,128712.97,2143.1,1436.33,706.77,232.54,129652.28,0.001807,0.014,0
2024-11-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,129652.28,0.0,0.0,0.0,-342.44,129309.84,-0.002641,-0.008,0
2024-12-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,129309.84,2135.28,0.0,2135.28,3189.83,134634.95,0.024668,0.031,0
2025-01-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,134634.95,0.0,0.0,0.0,531.71,135166.66,0.003949,0.012,0
2025-02-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,135166.66,0.0,0.0,0.0,-2990.35,132176.31,-0.022123,-0.024,0
2025-03-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,132176.31,2416.61,0.0,2416.61,1975.86,136568.78,0.014949,0.018,0
2025-04-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,136568.78,3622.67,0.0,3622.67,3430.32,143621.77,0.025118,0.026,0
2025-05-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,143621.77,878.17,0.0,878.17,-1013.63,143486.31,-0.007058,0.007,0
2025-06-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,143486.31,0.0,0.0,0.0,-7037.5,136448.81,-0.049046,-0.041,0
2025-07-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,136448.81,0.0,0.0,0.0,714.56,137163.37,0.005237,0.009,0
2025-08-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,137163.37,1888.87,0.0,1888.87,3890.29,142942.53,0.028362,0.033,0
2025-09-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,142942.53,1261.49,0.0,1261.49,2383.69,146587.71,0.016676,0.015,0
2025-10-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,146587.71,1498.49,0.0,1498.49,1908.75,149994.95,0.013021,0.022,0
2025-11-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,149994.95,1379.4,0.0,1379.4,-2403.45,148970.9,-0.016024,-0.013,0
2025-12-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,148970.9,3503.52,0.0,3503.52,4178.17,156652.59,0.028047,0.028,0
2026-01-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,156652.59,0.0,0.0,0.0,838.69,157491.28,0.005354,0.011,0
2026-02-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,157491.28,0.0,0.0,0.0,1874.25,159365.53,0.011901,0.019,0
2026-03-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,159365.53,2916.69,0.0,2916.69,-44.83,162237.39,-0.000281,-0.006,0
2026-04-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,162237.39,1702.15,0.0,1702.15,2973.94,166913.48,0.018331,0.024,0
2026-05-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,166913.48,450.89,0.0,450.89,1792.62,169156.99,0.01074,0.016,0
2026-06-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,169156.99,0.0,0.0,0.0,1309.94,170466.93,0.007744,0.008,0
2026-07-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,170466.93,0.0,0.0,0.0,2116.23,172583.16,0.012414,0.03,0
2026-08-01,A00007,C0004,Lisa Castellano,Declan Moreau,West,Mass Affluent,Trust,2015-02-21,172583.16,0.0,0.0,0.0,2959.39,175542.55,0.017148,0.013,0
2024-09-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4558003.57,0.0,46600.44,-46600.44,87652.33,4599055.46,0.01923,0.021,0
2024-10-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4599055.46,0.0,112905.24,-112905.24,59206.19,4545356.41,0.012874,0.014,0
2024-11-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4545356.41,10096.71,101829.15,-91732.44,-14725.93,4438898.04,-0.00324,-0.008,0
2024-12-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4438898.04,0.0,0.0,0.0,106597.91,4545495.95,0.024014,0.031,0
2025-01-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4545495.95,0.0,118417.8,-118417.8,51913.39,4478991.54,0.011421,0.012,0
2025-02-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4478991.54,0.0,0.0,0.0,-83996.76,4394994.78,-0.018753,-0.024,0
2025-03-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4394994.78,0.0,0.0,0.0,100336.32,4495331.1,0.02283,0.018,0
2025-04-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4495331.1,0.0,0.0,0.0,129019.12,4624350.22,0.028701,0.026,0
2025-05-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4624350.22,5421.57,62096.56,-56674.99,40399.5,4608074.73,0.008736,0.007,0
2025-06-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4608074.73,8265.93,0.0,8265.93,-183484.92,4432855.74,-0.039818,-0.041,0
2025-07-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4432855.74,0.0,109569.67,-109569.67,46821.16,4370107.23,0.010562,0.009,0
2025-08-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4370107.23,0.0,0.0,0.0,154587.79,4524695.02,0.035374,0.033,0
2025-09-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4524695.02,0.0,98116.75,-98116.75,35412.68,4461990.95,0.007827,0.015,0
2025-10-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4461990.95,0.0,116855.11,-116855.11,97445.16,4442581.0,0.021839,0.022,0
2025-11-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4442581.0,0.0,0.0,0.0,-51294.44,4391286.56,-0.011546,-0.013,0
2025-12-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4391286.56,0.0,0.0,0.0,132053.33,4523339.89,0.030072,0.028,0
2026-01-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4523339.89,0.0,105369.52,-105369.52,46355.4,4464325.77,0.010248,0.011,0
2026-02-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4464325.77,0.0,59751.8,-59751.8,49264.17,4453838.14,0.011035,0.019,0
2026-03-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4453838.14,18529.31,0.0,18529.31,-23683.81,4448683.64,-0.005318,-0.006,0
2026-04-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4448683.64,10499.73,49393.44,-38893.71,76940.27,4486730.2,0.017295,0.024,0
2026-05-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4486730.2,0.0,0.0,0.0,126028.3,4612758.5,0.028089,0.016,0
2026-06-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4612758.5,0.0,0.0,0.0,23970.25,4636728.75,0.005197,0.008,0
2026-07-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4636728.75,0.0,94122.76,-94122.76,163251.99,4705857.98,0.035208,0.03,0
2026-08-01,A00008,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,401(k) Rollover,2018-02-05,4705857.98,0.0,107479.13,-107479.13,80249.09,4678627.94,0.017053,0.013,0
2024-09-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,6396751.46,7646.48,0.0,7646.48,139006.64,6543404.58,0.021731,0.021,0
2024-10-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,6543404.58,0.0,0.0,0.0,155614.14,6699018.72,0.023782,0.014,0
2024-11-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,6699018.72,0.0,0.0,0.0,-37944.86,6661073.86,-0.005664,-0.008,0
2024-12-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,6661073.86,0.0,101581.29,-101581.29,104211.55,6663704.12,0.015645,0.031,0
2025-01-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,6663704.12,0.0,0.0,0.0,74953.57,6738657.69,0.011248,0.012,0
2025-02-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,6738657.69,0.0,0.0,0.0,-108747.76,6629909.93,-0.016138,-0.024,0
2025-03-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,6629909.93,0.0,0.0,0.0,172503.01,6802412.94,0.026019,0.018,0
2025-04-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,6802412.94,12946.03,0.0,12946.03,207352.99,7022711.96,0.030482,0.026,0
2025-05-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7022711.96,0.0,0.0,0.0,63162.28,7085874.24,0.008994,0.007,0
2025-06-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7085874.24,9433.88,0.0,9433.88,-263120.99,6832187.13,-0.037133,-0.041,0
2025-07-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,6832187.13,0.0,0.0,0.0,48346.65,6880533.78,0.007076,0.009,0
2025-08-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,6880533.78,0.0,0.0,0.0,207805.21,7088338.99,0.030202,0.033,0
2025-09-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7088338.99,3661.8,138172.2,-134510.4,125205.41,7079034.0,0.017664,0.015,0
2025-10-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7079034.0,0.0,0.0,0.0,186600.93,7265634.93,0.02636,0.022,0
2025-11-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7265634.93,0.0,0.0,0.0,-48782.89,7216852.04,-0.006714,-0.013,0
2025-12-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7216852.04,12014.76,0.0,12014.76,190498.53,7419365.33,0.026396,0.028,0
2026-01-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7419365.33,10944.53,0.0,10944.53,81359.07,7511668.93,0.010966,0.011,0
2026-02-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7511668.93,0.0,164231.73,-164231.73,106193.36,7453630.56,0.014137,0.019,0
2026-03-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7453630.56,0.0,0.0,0.0,-6496.2,7447134.36,-0.000872,-0.006,0
2026-04-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7447134.36,9932.61,0.0,9932.61,252055.61,7709122.58,0.033846,0.024,0
2026-05-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7709122.58,0.0,0.0,0.0,135424.51,7844547.09,0.017567,0.016,0
2026-06-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7844547.09,0.0,0.0,0.0,73430.99,7917978.08,0.009361,0.008,0
2026-07-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,7917978.08,0.0,0.0,0.0,318543.8,8236521.88,0.04023,0.03,0
2026-08-01,A00009,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Trust,2014-10-24,8236521.88,11185.17,67018.63,-55833.46,155599.51,8336287.93,0.018891,0.013,0
2024-09-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,5915278.44,0.0,0.0,0.0,151855.8,6067134.24,0.025672,0.021,0
2024-10-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6067134.24,2483.69,0.0,2483.69,97041.05,6166658.98,0.015995,0.014,0
2024-11-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6166658.98,0.0,134205.15,-134205.15,37652.31,6070106.14,0.006106,-0.008,0
2024-12-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6070106.14,19562.08,0.0,19562.08,180746.81,6270415.03,0.029777,0.031,0
2025-01-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6270415.03,0.0,0.0,0.0,-20302.33,6250112.7,-0.003238,0.012,0
2025-02-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6250112.7,0.0,0.0,0.0,-144238.9,6105873.8,-0.023078,-0.024,0
2025-03-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6105873.8,20901.96,0.0,20901.96,43006.12,6169781.88,0.007043,0.018,0
2025-04-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6169781.88,2990.47,0.0,2990.47,121799.43,6294571.78,0.019741,0.026,0
2025-05-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6294571.78,0.0,0.0,0.0,-18241.41,6276330.37,-0.002898,0.007,0
2025-06-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6276330.37,0.0,0.0,0.0,-314992.16,5961338.21,-0.050187,-0.041,0
2025-07-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,5961338.21,0.0,0.0,0.0,41668.51,6003006.72,0.00699,0.009,0
2025-08-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6003006.72,0.0,0.0,0.0,171819.57,6174826.29,0.028622,0.033,0
2025-09-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6174826.29,11657.79,0.0,11657.79,69228.74,6255712.82,0.011211,0.015,0
2025-10-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6255712.82,0.0,0.0,0.0,134573.26,6390286.08,0.021512,0.022,0
2025-11-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6390286.08,0.0,0.0,0.0,-46631.1,6343654.98,-0.007297,-0.013,0
2025-12-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6343654.98,0.0,0.0,0.0,197248.74,6540903.72,0.031094,0.028,0
2026-01-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6540903.72,1868.74,0.0,1868.74,122656.26,6665428.72,0.018752,0.011,0
2026-02-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6665428.72,0.0,0.0,0.0,138685.51,6804114.23,0.020807,0.019,0
2026-03-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6804114.23,8684.06,0.0,8684.06,14718.51,6827516.8,0.002163,-0.006,0
2026-04-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,6827516.8,12372.9,0.0,12372.9,194578.05,7034467.75,0.028499,0.024,0
2026-05-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,7034467.75,9332.93,0.0,9332.93,66739.76,7110540.44,0.009488,0.016,0
2026-06-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,7110540.44,0.0,0.0,0.0,32794.06,7143334.5,0.004612,0.008,0
2026-07-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,7143334.5,0.0,0.0,0.0,164899.22,7308233.72,0.023084,0.03,0
2026-08-01,A00010,C0005,Edward Hollis,Camille Okafor,West,Ultra High Net Worth,Roth IRA,2019-09-28,7308233.72,0.0,0.0,0.0,63821.39,7372055.11,0.008733,0.013,0
2024-09-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2287391.38,3782.38,44881.13,-41098.75,45662.75,2291955.38,0.019963,0.021,0
2024-10-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2291955.38,0.0,0.0,0.0,50906.9,2342862.28,0.022211,0.014,0
2024-11-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2342862.28,0.0,0.0,0.0,-13110.15,2329752.13,-0.005596,-0.008,0
2024-12-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2329752.13,4688.68,0.0,4688.68,55697.69,2390138.5,0.023907,0.031,0
2025-01-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2390138.5,0.0,0.0,0.0,27740.8,2417879.3,0.011606,0.012,0
2025-02-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2417879.3,0.0,0.0,0.0,-56641.06,2361238.24,-0.023426,-0.024,0
2025-03-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2361238.24,15760.29,61430.49,-45670.2,47803.98,2363372.02,0.020245,0.018,0
2025-04-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2363372.02,16391.18,13902.81,2488.37,59916.2,2425776.59,0.025352,0.026,0
2025-05-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2425776.59,0.0,0.0,0.0,38552.34,2464328.93,0.015893,0.007,0
2025-06-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2464328.93,0.0,55824.93,-55824.93,-87963.6,2320540.4,-0.035695,-0.041,0
2025-07-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2320540.4,0.0,0.0,0.0,-3790.49,2316749.91,-0.001633,0.009,0
2025-08-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2316749.91,3343.54,33297.73,-29954.19,75002.99,2361798.71,0.032374,0.033,0
2025-09-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2361798.71,11293.79,15298.68,-4004.89,26513.28,2384307.1,0.011226,0.015,0
2025-10-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2384307.1,0.0,0.0,0.0,86531.26,2470838.36,0.036292,0.022,0
2025-11-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2470838.36,0.0,0.0,0.0,-48784.12,2422054.24,-0.019744,-0.013,0
2025-12-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2422054.24,16758.95,0.0,16758.95,56591.17,2495404.36,0.023365,0.028,0
2026-01-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2495404.36,6961.49,0.0,6961.49,4740.73,2507106.58,0.0019,0.011,0
2026-02-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2507106.58,0.0,0.0,0.0,30761.63,2537868.21,0.01227,0.019,0
2026-03-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2537868.21,13012.29,18555.58,-5543.29,-10129.07,2522195.85,-0.003991,-0.006,0
2026-04-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2522195.85,13504.43,0.0,13504.43,75959.68,2611659.96,0.030116,0.024,0
2026-05-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2611659.96,0.0,63185.16,-63185.16,29633.29,2578108.09,0.011347,0.016,0
2026-06-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2578108.09,0.0,28313.32,-28313.32,13519.17,2563313.94,0.005244,0.008,0
2026-07-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2563313.94,0.0,0.0,0.0,71710.21,2635024.15,0.027976,0.03,0
2026-08-01,A00011,C0006,Deborah Anderson,Marcus Ellery,Midwest,High Net Worth,Traditional IRA,2018-02-05,2635024.15,0.0,39393.41,-39393.41,28738.22,2624368.96,0.010906,0.013,0
2024-09-01,A00012,C0007,Robert Petrov,Warren Tsai,West,High Net Worth,401(k) Rollover,2021-02-19,715092.79,0.0,20111.42,-20111.42,17825.52,712806.89,0.024928,0.021,0
2024-10-01,A00012,C0007,Robert Petrov,Warren Tsai,West,High Net Worth,401(k) Rollover,2021-02-19,712806.89,1857.03,0.0,1857.03,15277.92,729941.84,0.021433,0.014,0
2024-11-01,A00012,C0007,Robert Petrov,Warren Tsai,West,High Net Worth,401(k) Rollover,2021-02-19,729941.84,0.0,20439.12,-20439.12,1.85,709504.57,3e-06,-0.008,0
2024-12-01,A00012,C0007,Robert Petrov,Warren Tsai,West,High Net Worth,401(k) Rollover,2021-02-19,709504.57,15322.43,0.0,15322.43,16775.46,741602.46,0.023644,0.031,0
2025-01-01,A00012,C0007,Robert Petrov,Warren Tsai,West,High Net Worth,401(k) Rollover,2021-02-19,741602.46,2241.61,0.0,2241.61,9707.53,753551.6,0.01309,0.012,0
2025-02-01,A00012,C0007,Robert Petrov,Warren Tsai,West,High Net Worth,401(k) Rollover,2021-02-19,753551.6,12807.78,0.0,12807.78,-14284.17,752075.21,-0.018956,-0.024,0
2025-03-01,A00012,C0007,Robert Petrov,Warren Tsai,West,High Net Worth,401(k) Rollover,2021-02-19,752075.21,0.0,15666.71,-15666.71,21130.57,757539.07,0.028096,0.018,0
2025-04-01,A00012,C0007,Robert Petrov,Warren Tsai,West,High Net Worth,401(k) Rollover,2021-02-19,757539.07,3786.62,17764.66,-13978.04,29578.63,773139.66,0.039046,0.026,0
2025-05-01,A00012,C0007,Robert Petrov,Warren Tsai,West,High Net Worth,401(k) Rollover,2021-02-19,773139.66,0.0,0.0,0.0,2560.05,775699.71,0.003311,0.007,0
2025-06-01,A00012,C0007,Robert Petrov,Warren Tsai,West,High Net Worth,401(k) Rollover,2021-02-19,775699.71,0.0,0.0,0.0,-30920.17,744779.54,-0.039861,-0.041,0
